page	attr	old	new	reason
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\neyming\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	https://raskrutov.kz/web-studiya/digital-konsalting/audit-prodvizheniya	/web-studiya/digital-konsalting/audit-prodvizheniya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-prodvizheniya\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	https://raskrutov.kz/web-studiya/digital-konsalting/audit-sayta	/web-studiya/digital-konsalting/audit-sayta/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\digital-konsalting\audit-sayta\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
